row_index,label
1652,antibiotic efflux
1653,antibiotic efflux
1654,antibiotic efflux
1655,antibiotic efflux
1656,antibiotic efflux
1657,antibiotic efflux
1658,antibiotic efflux
1659,antibiotic efflux
1660,antibiotic efflux
1661,antibiotic efflux
1662,antibiotic efflux
1663,antibiotic efflux
1664,antibiotic efflux
1665,antibiotic efflux
1666,antibiotic efflux
1667,antibiotic efflux
1668,antibiotic efflux
1669,antibiotic efflux
1670,antibiotic efflux
1671,antibiotic efflux
1672,antibiotic efflux
1673,antibiotic efflux
1674,antibiotic efflux
1675,antibiotic efflux
1676,antibiotic efflux
1677,antibiotic efflux
1678,antibiotic efflux
1679,antibiotic efflux
1680,antibiotic efflux
1681,antibiotic efflux
1682,antibiotic efflux
1683,antibiotic efflux
1684,antibiotic efflux
1685,antibiotic efflux
1686,antibiotic efflux
1687,antibiotic efflux
1688,antibiotic efflux
1689,antibiotic efflux
1690,antibiotic efflux
1691,antibiotic efflux
1692,antibiotic efflux
1693,antibiotic efflux
1694,antibiotic efflux
1695,antibiotic efflux
1696,antibiotic efflux
1697,antibiotic efflux
1698,antibiotic efflux
1699,antibiotic efflux
1700,antibiotic efflux
1701,antibiotic efflux
1702,antibiotic efflux
1703,antibiotic efflux
1704,antibiotic efflux
1705,antibiotic efflux
1706,antibiotic efflux
1707,antibiotic efflux
1708,antibiotic efflux
1709,antibiotic efflux
1710,antibiotic efflux
1711,antibiotic efflux
1712,antibiotic efflux
1713,antibiotic efflux
1714,antibiotic efflux
1715,antibiotic efflux
1716,antibiotic efflux
1717,antibiotic efflux
1718,antibiotic efflux
1719,antibiotic efflux
1720,antibiotic efflux
1721,antibiotic efflux
1722,antibiotic efflux
1723,antibiotic efflux
1724,antibiotic efflux
1725,antibiotic efflux
1726,antibiotic efflux
1727,antibiotic efflux
1728,antibiotic efflux
1729,antibiotic efflux
1730,antibiotic efflux
1731,antibiotic efflux
1732,antibiotic efflux
1733,antibiotic efflux
1734,antibiotic efflux
1735,antibiotic efflux
1736,antibiotic efflux
1737,antibiotic efflux
1738,antibiotic efflux
1739,antibiotic efflux
1740,antibiotic efflux
1741,antibiotic efflux
1742,antibiotic efflux
1743,antibiotic efflux
1744,antibiotic efflux
1745,antibiotic efflux
1746,antibiotic efflux
1747,antibiotic efflux
1748,antibiotic efflux
1749,antibiotic efflux
1750,antibiotic efflux
1751,antibiotic efflux
1752,antibiotic efflux
1753,antibiotic efflux
1754,antibiotic efflux
1755,antibiotic efflux
1756,antibiotic efflux
1757,antibiotic efflux
1758,antibiotic efflux
1759,antibiotic efflux
1760,antibiotic efflux
1761,antibiotic efflux
1762,antibiotic efflux
1763,antibiotic efflux
1764,antibiotic efflux
1765,antibiotic efflux
1766,antibiotic efflux
1767,antibiotic efflux
1768,antibiotic efflux
1769,antibiotic efflux
1770,antibiotic efflux
1771,antibiotic efflux
1772,antibiotic efflux
1773,antibiotic efflux
1774,antibiotic efflux
1775,antibiotic efflux
1776,antibiotic efflux
1777,antibiotic efflux
1778,antibiotic efflux
1779,antibiotic efflux
1780,antibiotic efflux
1781,antibiotic efflux
1782,antibiotic efflux
1783,antibiotic efflux
1784,antibiotic efflux
1785,antibiotic efflux
1786,antibiotic efflux
1787,antibiotic efflux
1788,antibiotic efflux
1789,antibiotic efflux
1790,antibiotic efflux
1791,antibiotic efflux
1792,antibiotic efflux
1793,antibiotic efflux
1794,antibiotic efflux
1795,antibiotic efflux
1796,antibiotic efflux
1797,antibiotic efflux
1798,antibiotic efflux
1799,antibiotic efflux
1800,antibiotic efflux
1801,antibiotic efflux
1802,antibiotic efflux
1803,antibiotic efflux
1804,antibiotic efflux
1805,antibiotic efflux
1806,antibiotic efflux
1807,antibiotic efflux
1808,antibiotic efflux
1809,antibiotic efflux
1810,antibiotic efflux
1811,antibiotic efflux
1812,antibiotic efflux
1813,antibiotic efflux
1814,antibiotic efflux
1815,antibiotic efflux
1816,antibiotic efflux
1817,antibiotic efflux
1818,antibiotic efflux
1819,antibiotic efflux
1820,antibiotic efflux
1821,antibiotic efflux
1822,antibiotic efflux
1823,antibiotic efflux
1824,antibiotic efflux
1825,antibiotic efflux
1826,antibiotic efflux
1827,antibiotic efflux
1828,antibiotic efflux
1829,antibiotic efflux
1830,antibiotic efflux
1831,antibiotic efflux
1832,antibiotic efflux
1833,antibiotic efflux
1834,antibiotic efflux
1835,antibiotic efflux
1836,antibiotic efflux
1837,antibiotic efflux
1838,antibiotic efflux
1839,antibiotic efflux
1840,antibiotic efflux
1841,antibiotic efflux
1842,antibiotic efflux
1843,antibiotic efflux
1844,antibiotic efflux
1845,antibiotic efflux
1846,antibiotic efflux
1847,antibiotic efflux
1848,antibiotic efflux
1849,antibiotic efflux
1850,antibiotic efflux
1851,antibiotic efflux
1852,antibiotic efflux
1853,antibiotic efflux
1854,antibiotic efflux
1855,antibiotic efflux
1856,antibiotic efflux
1857,antibiotic efflux
1858,antibiotic efflux
1859,antibiotic efflux
1860,antibiotic efflux
1861,antibiotic efflux
1862,antibiotic efflux
1863,antibiotic efflux
1864,antibiotic efflux
1865,antibiotic efflux
1866,antibiotic efflux
1867,antibiotic efflux
1868,antibiotic efflux
1869,antibiotic efflux
1870,antibiotic efflux
1871,antibiotic efflux
1872,antibiotic efflux
1873,antibiotic efflux
1874,antibiotic efflux
1875,antibiotic efflux
1876,antibiotic efflux
1877,antibiotic efflux
1878,antibiotic efflux
1879,antibiotic efflux
1880,antibiotic efflux
1881,antibiotic efflux
1882,antibiotic efflux
1883,antibiotic efflux
1884,antibiotic efflux
1885,antibiotic efflux
1886,antibiotic efflux
1887,antibiotic efflux
1888,antibiotic efflux
1889,antibiotic efflux
1890,antibiotic efflux
1891,antibiotic efflux
1892,antibiotic efflux
1893,antibiotic efflux
1894,antibiotic efflux
1895,antibiotic efflux
1896,antibiotic efflux
1897,antibiotic efflux
1898,antibiotic efflux
1899,antibiotic efflux
1900,antibiotic efflux
1901,antibiotic efflux
1902,antibiotic efflux
1903,antibiotic efflux
1904,antibiotic efflux
1905,antibiotic efflux
1906,antibiotic efflux
1907,antibiotic efflux
1908,antibiotic efflux
1909,antibiotic efflux
1910,antibiotic efflux
1911,antibiotic efflux
1912,antibiotic efflux
1913,antibiotic efflux
1914,antibiotic efflux
1915,antibiotic efflux
1916,antibiotic efflux
1917,antibiotic efflux
1918,antibiotic efflux
1919,antibiotic efflux
1920,antibiotic efflux
1921,antibiotic efflux
1922,antibiotic efflux
1923,antibiotic efflux
1924,antibiotic efflux
1925,antibiotic efflux
1926,antibiotic efflux
1927,antibiotic efflux
1928,antibiotic efflux
1929,antibiotic efflux
1930,antibiotic efflux
1931,antibiotic efflux
1932,antibiotic efflux
1933,antibiotic efflux
1934,antibiotic efflux
1935,antibiotic efflux
1936,antibiotic efflux
1937,antibiotic efflux
1938,antibiotic efflux
1939,antibiotic efflux
1940,antibiotic efflux
1941,antibiotic efflux
1942,antibiotic efflux
1943,antibiotic efflux
1944,antibiotic efflux
1945,antibiotic efflux
1946,antibiotic efflux
1947,antibiotic efflux
1948,antibiotic efflux
1949,antibiotic efflux
1950,antibiotic efflux
1951,antibiotic efflux
1952,antibiotic efflux
1953,antibiotic efflux
1954,antibiotic efflux
1955,antibiotic efflux
1956,antibiotic efflux
1957,antibiotic efflux
1958,antibiotic efflux
1959,antibiotic efflux
1960,antibiotic efflux
1961,antibiotic efflux
1962,antibiotic efflux
1963,antibiotic efflux
1964,antibiotic efflux
1965,antibiotic efflux
1966,antibiotic efflux
1967,antibiotic efflux
1968,antibiotic efflux
1969,antibiotic efflux
1970,antibiotic efflux
1971,antibiotic efflux
1972,antibiotic efflux
1973,antibiotic efflux
1974,antibiotic efflux
1975,antibiotic efflux
1976,antibiotic efflux
1977,antibiotic efflux
1978,antibiotic efflux
1979,antibiotic efflux
1980,antibiotic efflux
1981,antibiotic efflux
1982,antibiotic efflux
1983,antibiotic efflux
1984,antibiotic efflux
1985,antibiotic efflux
1986,antibiotic efflux
1987,antibiotic efflux
1988,antibiotic efflux
1989,antibiotic efflux
1990,antibiotic efflux
1991,antibiotic efflux
1992,antibiotic efflux
1993,antibiotic efflux
1994,antibiotic efflux
1995,antibiotic efflux
1996,antibiotic efflux
1997,antibiotic efflux
1998,antibiotic efflux
1999,antibiotic efflux
2000,antibiotic efflux
2001,antibiotic efflux
2002,antibiotic efflux
2003,antibiotic efflux
2004,antibiotic efflux
2005,antibiotic efflux
2006,antibiotic efflux
2007,antibiotic efflux
2008,antibiotic efflux
2009,antibiotic efflux
2010,antibiotic efflux
2011,antibiotic efflux
2012,antibiotic efflux
2013,antibiotic efflux
2014,antibiotic efflux
2015,antibiotic efflux
2016,antibiotic efflux
2017,antibiotic efflux
2018,antibiotic efflux
2019,antibiotic efflux
2020,antibiotic efflux
2021,antibiotic efflux
2022,antibiotic efflux
2023,antibiotic efflux
2024,antibiotic efflux
2025,antibiotic efflux
2026,antibiotic efflux
2027,antibiotic efflux
2028,antibiotic efflux
2029,antibiotic efflux
2030,antibiotic efflux
2031,antibiotic efflux
2032,antibiotic efflux
2033,antibiotic efflux
2034,antibiotic efflux
2035,antibiotic efflux
2036,antibiotic efflux
2037,antibiotic efflux
2038,antibiotic efflux
2039,antibiotic efflux
2040,antibiotic efflux
2041,antibiotic efflux
2042,antibiotic efflux
2043,antibiotic efflux
2044,antibiotic efflux
2045,antibiotic efflux
2046,antibiotic efflux
2047,antibiotic efflux
2048,antibiotic efflux
2049,antibiotic efflux
2050,antibiotic efflux
2051,antibiotic efflux
2052,antibiotic efflux
2053,antibiotic efflux
2054,antibiotic efflux
2055,antibiotic efflux
2056,antibiotic efflux
2057,antibiotic efflux
2058,antibiotic efflux
2059,antibiotic efflux
2060,antibiotic efflux
2061,antibiotic efflux
2062,antibiotic efflux
2063,antibiotic efflux
2064,antibiotic efflux
2065,antibiotic efflux
2066,antibiotic efflux
2067,antibiotic efflux
2068,antibiotic efflux
2069,antibiotic efflux
2070,antibiotic efflux
2071,antibiotic efflux
2072,antibiotic efflux
2073,antibiotic efflux
2074,antibiotic efflux
2075,antibiotic efflux
2076,antibiotic efflux
2077,antibiotic efflux
2078,antibiotic efflux
2079,antibiotic efflux
2080,antibiotic efflux
2081,antibiotic efflux
2082,antibiotic efflux
2083,antibiotic efflux
2084,antibiotic efflux
2085,antibiotic efflux
2086,antibiotic efflux
2087,antibiotic efflux
2088,antibiotic efflux
2089,antibiotic efflux
2090,antibiotic efflux
2091,antibiotic efflux
2092,antibiotic efflux
2093,antibiotic efflux
2094,antibiotic efflux
2095,antibiotic efflux
2096,antibiotic efflux
2097,antibiotic efflux
2098,antibiotic efflux
2099,antibiotic efflux
2100,antibiotic efflux
2101,antibiotic efflux
2102,antibiotic efflux
2103,antibiotic efflux
2104,antibiotic efflux
2105,antibiotic efflux
2106,antibiotic efflux
2107,antibiotic efflux
2108,antibiotic efflux
2109,antibiotic efflux
2110,antibiotic efflux
2111,antibiotic efflux
2112,antibiotic efflux
2113,antibiotic efflux
2114,antibiotic efflux
2115,antibiotic efflux
2116,antibiotic efflux
2117,antibiotic efflux
2118,antibiotic efflux
2119,antibiotic efflux
2120,antibiotic efflux
2121,antibiotic efflux
2122,antibiotic efflux
2123,antibiotic efflux
2124,antibiotic efflux
2125,antibiotic efflux
2126,antibiotic efflux
2127,antibiotic efflux
2128,antibiotic efflux
2129,antibiotic efflux
2130,antibiotic efflux
2131,antibiotic efflux
2132,antibiotic efflux
2133,antibiotic efflux
2134,antibiotic efflux
2135,antibiotic efflux
2136,antibiotic efflux
2137,antibiotic efflux
2138,antibiotic efflux
2139,antibiotic efflux
2140,antibiotic efflux
2141,antibiotic efflux
2142,antibiotic efflux
2143,antibiotic efflux
2144,antibiotic efflux
2145,antibiotic efflux
2146,antibiotic efflux
2147,antibiotic efflux
2148,antibiotic efflux
2149,antibiotic efflux
2150,antibiotic efflux
2151,antibiotic efflux
2152,antibiotic efflux
2153,antibiotic efflux
2154,antibiotic efflux
2155,antibiotic efflux
2156,antibiotic efflux
2157,antibiotic efflux
2158,antibiotic efflux
2159,antibiotic efflux
2160,antibiotic efflux
2161,antibiotic efflux
2162,antibiotic efflux
2163,antibiotic efflux
2164,antibiotic efflux
2165,antibiotic efflux
2166,antibiotic efflux
2167,antibiotic efflux
2168,antibiotic efflux
2169,antibiotic efflux
2170,antibiotic efflux
2171,antibiotic efflux
2172,antibiotic efflux
2173,antibiotic efflux
2174,antibiotic efflux
2175,antibiotic efflux
2176,antibiotic efflux
2177,antibiotic efflux
2178,antibiotic efflux
2179,antibiotic efflux
2180,antibiotic efflux
2181,antibiotic efflux
2182,antibiotic efflux
2183,antibiotic efflux
2184,antibiotic efflux
2185,antibiotic efflux
2186,antibiotic efflux
2187,antibiotic efflux
2188,antibiotic efflux
2189,antibiotic efflux
2190,antibiotic efflux
2191,antibiotic efflux
2192,antibiotic efflux
2193,antibiotic efflux
2194,antibiotic efflux
2195,antibiotic efflux
2196,antibiotic efflux
2197,antibiotic efflux
2198,antibiotic efflux
2199,antibiotic efflux
2200,antibiotic efflux
2201,antibiotic efflux
2202,antibiotic efflux
2203,antibiotic efflux
2204,antibiotic efflux
2205,antibiotic efflux
2206,antibiotic efflux
2207,antibiotic efflux
2208,antibiotic efflux
2209,antibiotic efflux
2210,antibiotic efflux
2211,antibiotic efflux
2212,antibiotic efflux
2213,antibiotic efflux
2214,antibiotic efflux
2215,antibiotic efflux
2216,antibiotic efflux
2217,antibiotic efflux
2218,antibiotic efflux
2219,antibiotic efflux
2220,antibiotic efflux
2221,antibiotic efflux
2222,antibiotic efflux
2223,antibiotic efflux
2224,antibiotic efflux
2225,antibiotic efflux
2226,antibiotic efflux
2227,antibiotic efflux
2228,antibiotic efflux
2229,antibiotic efflux
2230,antibiotic efflux
2231,antibiotic efflux
2232,antibiotic efflux
2233,antibiotic efflux
2234,antibiotic efflux
2235,antibiotic efflux
2236,antibiotic efflux
2237,antibiotic efflux
2238,antibiotic efflux
2239,antibiotic efflux
2240,antibiotic efflux
2241,antibiotic efflux
2242,antibiotic efflux
2243,antibiotic efflux
2244,antibiotic efflux
2245,antibiotic efflux
2246,antibiotic efflux
2247,antibiotic efflux
2248,antibiotic efflux
2249,antibiotic efflux
2250,antibiotic efflux
2251,antibiotic efflux
2252,antibiotic efflux
2253,antibiotic efflux
2254,antibiotic efflux
2255,antibiotic efflux
2256,antibiotic efflux
2257,antibiotic efflux
2258,antibiotic efflux
2259,antibiotic efflux
2260,antibiotic efflux
2261,antibiotic efflux
2262,antibiotic efflux
2263,antibiotic efflux
2264,antibiotic efflux
2265,antibiotic efflux
2266,antibiotic efflux
2267,antibiotic efflux
2268,antibiotic efflux
2269,antibiotic efflux
2270,antibiotic efflux
2271,antibiotic efflux
2272,antibiotic inactivation
2273,antibiotic inactivation
2274,antibiotic inactivation
2275,antibiotic inactivation
2276,antibiotic inactivation
2277,antibiotic inactivation
2278,antibiotic inactivation
2279,antibiotic inactivation
2280,antibiotic inactivation
2281,antibiotic inactivation
2282,antibiotic inactivation
2283,antibiotic inactivation
2284,antibiotic inactivation
2285,antibiotic inactivation
2286,antibiotic inactivation
2287,antibiotic inactivation
2288,antibiotic inactivation
2289,antibiotic inactivation
2290,antibiotic inactivation
2291,antibiotic inactivation
2292,antibiotic inactivation
2293,antibiotic inactivation
2294,antibiotic inactivation
2295,antibiotic inactivation
2296,antibiotic inactivation
2297,antibiotic inactivation
2298,antibiotic inactivation
2299,antibiotic inactivation
2300,antibiotic inactivation
2301,antibiotic inactivation
2302,antibiotic inactivation
2303,antibiotic inactivation
2304,antibiotic inactivation
2305,antibiotic inactivation
2306,antibiotic inactivation
2307,antibiotic inactivation
2308,antibiotic inactivation
2309,antibiotic inactivation
2310,antibiotic inactivation
2311,antibiotic inactivation
2312,antibiotic inactivation
2313,antibiotic inactivation
2314,antibiotic inactivation
2315,antibiotic inactivation
2316,antibiotic inactivation
2317,antibiotic inactivation
2318,antibiotic inactivation
2319,antibiotic inactivation
2320,antibiotic inactivation
2321,antibiotic inactivation
2322,antibiotic inactivation
2323,antibiotic inactivation
2324,antibiotic inactivation
2325,antibiotic inactivation
2326,antibiotic inactivation
2327,antibiotic inactivation
2328,antibiotic inactivation
2329,antibiotic inactivation
2330,antibiotic inactivation
2331,antibiotic inactivation
2332,antibiotic inactivation
2333,antibiotic inactivation
2334,antibiotic inactivation
2335,antibiotic inactivation
2336,antibiotic inactivation
2337,antibiotic inactivation
2338,antibiotic inactivation
2339,antibiotic inactivation
2340,antibiotic inactivation
2341,antibiotic inactivation
2342,antibiotic inactivation
2343,antibiotic inactivation
2344,antibiotic inactivation
2345,antibiotic inactivation
2346,antibiotic inactivation
2347,antibiotic inactivation
2348,antibiotic inactivation
2349,antibiotic inactivation
2350,antibiotic inactivation
2351,antibiotic inactivation
2352,antibiotic inactivation
2353,antibiotic inactivation
2354,antibiotic inactivation
2355,antibiotic inactivation
2356,antibiotic inactivation
2357,antibiotic inactivation
2358,antibiotic inactivation
2359,antibiotic inactivation
2360,antibiotic inactivation
2361,antibiotic inactivation
2362,antibiotic inactivation
2363,antibiotic inactivation
2364,antibiotic inactivation
2365,antibiotic inactivation
2366,antibiotic inactivation
2367,antibiotic inactivation
2368,antibiotic inactivation
2369,antibiotic inactivation
2370,antibiotic inactivation
2371,antibiotic inactivation
2372,antibiotic inactivation
2373,antibiotic inactivation
2374,antibiotic inactivation
2375,antibiotic inactivation
2376,antibiotic inactivation
2377,antibiotic inactivation
2378,antibiotic inactivation
2379,antibiotic inactivation
2380,antibiotic inactivation
2381,antibiotic inactivation
2382,antibiotic inactivation
2383,antibiotic inactivation
2384,antibiotic inactivation
2385,antibiotic inactivation
2386,antibiotic inactivation
2387,antibiotic inactivation
2388,antibiotic inactivation
2389,antibiotic inactivation
2390,antibiotic inactivation
2391,antibiotic inactivation
2392,antibiotic inactivation
2393,antibiotic inactivation
2394,antibiotic inactivation
2395,antibiotic inactivation
2396,antibiotic inactivation
2397,antibiotic inactivation
2398,antibiotic inactivation
2399,antibiotic inactivation
2400,antibiotic inactivation
2401,antibiotic inactivation
2402,antibiotic inactivation
2403,antibiotic inactivation
2404,antibiotic inactivation
2405,antibiotic inactivation
2406,antibiotic inactivation
2407,antibiotic inactivation
2408,antibiotic inactivation
2409,antibiotic inactivation
2410,antibiotic inactivation
2411,antibiotic inactivation
2412,antibiotic inactivation
2413,antibiotic inactivation
2414,antibiotic inactivation
2415,antibiotic inactivation
2416,antibiotic inactivation
2417,antibiotic inactivation
2418,antibiotic inactivation
2419,antibiotic inactivation
2420,antibiotic inactivation
2421,antibiotic inactivation
2422,antibiotic inactivation
2423,antibiotic inactivation
2424,antibiotic inactivation
2425,antibiotic inactivation
2426,antibiotic inactivation
2427,antibiotic inactivation
2428,antibiotic inactivation
2429,antibiotic inactivation
2430,antibiotic inactivation
2431,antibiotic inactivation
2432,antibiotic inactivation
2433,antibiotic inactivation
2434,antibiotic inactivation
2435,antibiotic inactivation
2436,antibiotic inactivation
2437,antibiotic inactivation
2438,antibiotic inactivation
2439,antibiotic inactivation
2440,antibiotic inactivation
2441,antibiotic inactivation
2442,antibiotic inactivation
2443,antibiotic inactivation
2444,antibiotic inactivation
2445,antibiotic inactivation
2446,antibiotic inactivation
2447,antibiotic inactivation
2448,antibiotic inactivation
2449,antibiotic inactivation
2450,antibiotic inactivation
2451,antibiotic inactivation
2452,antibiotic inactivation
2453,antibiotic inactivation
2454,antibiotic inactivation
2455,antibiotic inactivation
2456,antibiotic inactivation
2457,antibiotic inactivation
2458,antibiotic inactivation
2459,antibiotic inactivation
2460,antibiotic inactivation
2461,antibiotic inactivation
2462,antibiotic inactivation
2463,antibiotic inactivation
2464,antibiotic inactivation
2465,antibiotic inactivation
2466,antibiotic inactivation
2467,antibiotic inactivation
2468,antibiotic inactivation
2469,antibiotic inactivation
2470,antibiotic inactivation
2471,antibiotic inactivation
2472,antibiotic inactivation
2473,antibiotic inactivation
2474,antibiotic inactivation
2475,antibiotic inactivation
2476,antibiotic inactivation
2477,antibiotic inactivation
2478,antibiotic inactivation
2479,antibiotic inactivation
2480,antibiotic inactivation
2481,antibiotic inactivation
2482,antibiotic inactivation
2483,antibiotic inactivation
2484,antibiotic inactivation
2485,antibiotic inactivation
2486,antibiotic inactivation
2487,antibiotic inactivation
2488,antibiotic inactivation
2489,antibiotic inactivation
2490,antibiotic inactivation
2491,antibiotic inactivation
2492,antibiotic inactivation
2493,antibiotic inactivation
2494,antibiotic inactivation
2495,antibiotic inactivation
2496,antibiotic inactivation
2497,antibiotic inactivation
2498,antibiotic inactivation
2499,antibiotic inactivation
2500,antibiotic inactivation
2501,antibiotic inactivation
2502,antibiotic inactivation
2503,antibiotic inactivation
2504,antibiotic inactivation
2505,antibiotic inactivation
2506,antibiotic inactivation
2507,antibiotic inactivation
2508,antibiotic inactivation
2509,antibiotic inactivation
2510,antibiotic inactivation
2511,antibiotic inactivation
2512,antibiotic inactivation
2513,antibiotic inactivation
2514,antibiotic inactivation
2515,antibiotic inactivation
2516,antibiotic inactivation
2517,antibiotic inactivation
2518,antibiotic inactivation
2519,antibiotic inactivation
2520,antibiotic inactivation
2521,antibiotic inactivation
2522,antibiotic inactivation
2523,antibiotic inactivation
2524,antibiotic inactivation
2525,antibiotic inactivation
2526,antibiotic inactivation
2527,antibiotic inactivation
2528,antibiotic inactivation
2529,antibiotic inactivation
2530,antibiotic inactivation
2531,antibiotic inactivation
2532,antibiotic inactivation
2533,antibiotic inactivation
2534,antibiotic inactivation
2535,antibiotic inactivation
2536,antibiotic inactivation
2537,antibiotic inactivation
2538,antibiotic inactivation
2539,antibiotic inactivation
2540,antibiotic inactivation
2541,antibiotic inactivation
2542,antibiotic inactivation
2543,antibiotic inactivation
2544,antibiotic inactivation
2545,antibiotic inactivation
2546,antibiotic inactivation
2547,antibiotic inactivation
2548,antibiotic inactivation
2549,antibiotic inactivation
2550,antibiotic inactivation
2551,antibiotic inactivation
2552,antibiotic inactivation
2553,antibiotic inactivation
2554,antibiotic inactivation
2555,antibiotic inactivation
2556,antibiotic inactivation
2557,antibiotic inactivation
2558,antibiotic inactivation
2559,antibiotic inactivation
2560,antibiotic inactivation
2561,antibiotic inactivation
2562,antibiotic inactivation
2563,antibiotic inactivation
2564,antibiotic inactivation
2565,antibiotic inactivation
2566,antibiotic inactivation
2567,antibiotic inactivation
2568,antibiotic inactivation
2569,antibiotic inactivation
2570,antibiotic inactivation
2571,antibiotic inactivation
2572,antibiotic inactivation
2573,antibiotic inactivation
2574,antibiotic inactivation
2575,antibiotic inactivation
2576,antibiotic inactivation
2577,antibiotic inactivation
2578,antibiotic inactivation
2579,antibiotic inactivation
2580,antibiotic inactivation
2581,antibiotic inactivation
2582,antibiotic inactivation
2583,antibiotic inactivation
2584,antibiotic inactivation
2585,antibiotic inactivation
2586,antibiotic inactivation
2587,antibiotic inactivation
2588,antibiotic inactivation
2589,antibiotic inactivation
2590,antibiotic inactivation
2591,antibiotic inactivation
2592,antibiotic inactivation
2593,antibiotic inactivation
2594,antibiotic inactivation
2595,antibiotic inactivation
2596,antibiotic inactivation
2597,antibiotic inactivation
2598,antibiotic inactivation
2599,antibiotic inactivation
2600,antibiotic inactivation
2601,antibiotic inactivation
2602,antibiotic inactivation
2603,antibiotic inactivation
2604,antibiotic inactivation
2605,antibiotic inactivation
2606,antibiotic inactivation
2607,antibiotic inactivation
2608,antibiotic inactivation
2609,antibiotic inactivation
2610,antibiotic inactivation
2611,antibiotic inactivation
2612,antibiotic inactivation
2613,antibiotic inactivation
2614,antibiotic inactivation
2615,antibiotic inactivation
2616,antibiotic inactivation
2617,antibiotic inactivation
2618,antibiotic inactivation
2619,antibiotic inactivation
2620,antibiotic inactivation
2621,antibiotic inactivation
2622,antibiotic inactivation
2623,antibiotic inactivation
2624,antibiotic inactivation
2625,antibiotic inactivation
2626,antibiotic inactivation
2627,antibiotic inactivation
2628,antibiotic inactivation
2629,antibiotic inactivation
2630,antibiotic inactivation
2631,antibiotic inactivation
2632,antibiotic inactivation
2633,antibiotic inactivation
2634,antibiotic inactivation
2635,antibiotic inactivation
2636,antibiotic inactivation
2637,antibiotic inactivation
2638,antibiotic inactivation
2639,antibiotic inactivation
2640,antibiotic inactivation
2641,antibiotic inactivation
2642,antibiotic inactivation
2643,antibiotic inactivation
2644,antibiotic inactivation
2645,antibiotic inactivation
2646,antibiotic inactivation
2647,antibiotic inactivation
2648,antibiotic inactivation
2649,antibiotic inactivation
2650,antibiotic inactivation
2651,antibiotic inactivation
2652,antibiotic inactivation
2653,antibiotic inactivation
2654,antibiotic inactivation
2655,antibiotic inactivation
2656,antibiotic inactivation
2657,antibiotic inactivation
2658,antibiotic inactivation
2659,antibiotic inactivation
2660,antibiotic inactivation
2661,antibiotic inactivation
2662,antibiotic inactivation
2663,antibiotic inactivation
2664,antibiotic inactivation
2665,antibiotic inactivation
2666,antibiotic inactivation
2667,antibiotic inactivation
2668,antibiotic inactivation
2669,antibiotic inactivation
2670,antibiotic inactivation
2671,antibiotic inactivation
2672,antibiotic inactivation
2673,antibiotic inactivation
2674,antibiotic inactivation
2675,antibiotic inactivation
2676,antibiotic inactivation
2677,antibiotic inactivation
2678,antibiotic inactivation
2679,antibiotic inactivation
2680,antibiotic inactivation
2681,antibiotic inactivation
2682,antibiotic inactivation
2683,antibiotic inactivation
2684,antibiotic inactivation
2685,antibiotic inactivation
2686,antibiotic inactivation
2687,antibiotic inactivation
2688,antibiotic inactivation
2689,antibiotic inactivation
2690,antibiotic inactivation
2691,antibiotic inactivation
2692,antibiotic inactivation
2693,antibiotic inactivation
2694,antibiotic inactivation
2695,antibiotic inactivation
2696,antibiotic inactivation
2697,antibiotic inactivation
2698,antibiotic inactivation
2699,antibiotic inactivation
2700,antibiotic inactivation
2701,antibiotic inactivation
2702,antibiotic inactivation
2703,antibiotic inactivation
2704,antibiotic inactivation
2705,antibiotic inactivation
2706,antibiotic inactivation
2707,antibiotic inactivation
2708,antibiotic inactivation
2709,antibiotic inactivation
2710,antibiotic inactivation
2711,antibiotic inactivation
2712,antibiotic inactivation
2713,antibiotic inactivation
2714,antibiotic inactivation
2715,antibiotic inactivation
2716,antibiotic inactivation
2717,antibiotic inactivation
2718,antibiotic inactivation
2719,antibiotic inactivation
2720,antibiotic inactivation
2721,antibiotic inactivation
2722,antibiotic inactivation
2723,antibiotic inactivation
2724,antibiotic inactivation
2725,antibiotic inactivation
2726,antibiotic inactivation
2727,antibiotic inactivation
2728,antibiotic inactivation
2729,antibiotic inactivation
2730,antibiotic inactivation
2731,antibiotic inactivation
2732,antibiotic inactivation
2733,antibiotic inactivation
2734,antibiotic inactivation
2735,antibiotic inactivation
2736,antibiotic inactivation
2737,antibiotic inactivation
2738,antibiotic inactivation
2739,antibiotic inactivation
2740,antibiotic inactivation
2741,antibiotic inactivation
2742,antibiotic inactivation
2743,antibiotic inactivation
2744,antibiotic inactivation
2745,antibiotic inactivation
2746,antibiotic inactivation
2747,antibiotic inactivation
2748,antibiotic inactivation
2749,antibiotic inactivation
2750,antibiotic inactivation
2751,antibiotic inactivation
2752,antibiotic inactivation
2753,antibiotic inactivation
2754,antibiotic inactivation
2755,antibiotic inactivation
2756,antibiotic inactivation
2757,antibiotic inactivation
2758,antibiotic inactivation
2759,antibiotic inactivation
2760,antibiotic inactivation
2761,antibiotic inactivation
2762,antibiotic inactivation
2763,antibiotic inactivation
2764,antibiotic inactivation
2765,antibiotic inactivation
2766,antibiotic inactivation
2767,antibiotic inactivation
2768,antibiotic inactivation
2769,antibiotic inactivation
2770,antibiotic inactivation
2771,antibiotic inactivation
2772,antibiotic inactivation
2773,antibiotic inactivation
2774,antibiotic inactivation
2775,antibiotic inactivation
